FIPS Code,County Name,State Name,Total Population,Median Age,Sex Ratio
48423,Smith County,Texas,238014,37.4,94.1
48425,Somervell County,Texas,9510,44.0,101.5
48427,Starr County,Texas,65809,29.1,95.3
48429,Stephens County,Texas,9278,41.6,121.1
48431,Sterling County,Texas,1389,31.4,115.0
48433,Stonewall County,Texas,1244,46.5,91.4
48435,Sutton County,Texas,3306,34.9,103.1
48437,Swisher County,Texas,6981,36.5,130.9
48439,Tarrant County,Texas,2135743,35.1,96.6
48441,Taylor County,Texas,144259,33.0,96.6
48443,Terrell County,Texas,851,60.9,116.5
48445,Terry County,Texas,11699,35.7,113.4
48447,Throckmorton County,Texas,1589,42.7,111.6
48449,Titus County,Texas,31284,34.7,100.3
48451,Tom Green County,Texas,119398,35.8,100.0
48453,Travis County,Texas,1307625,35.5,103.9
48455,Trinity County,Texas,13850,49.8,96.8
48457,Tyler County,Texas,20084,42.5,118.4
48459,Upshur County,Texas,41864,40.3,99.2
48461,Upton County,Texas,3227,41.1,103.6
48463,Uvalde County,Texas,24810,34.6,101.1
48465,Val Verde County,Texas,47647,32.3,106.9
48467,Van Zandt County,Texas,61323,42.1,96.8
48469,Victoria County,Texas,91281,36.6,96.9
48471,Walker County,Texas,78292,37.1,144.7
48473,Waller County,Texas,59455,30.8,100.1
48475,Ward County,Texas,11255,34.9,103.6
48477,Washington County,Texas,36156,40.9,97.4
48479,Webb County,Texas,267731,29.8,98.4
48481,Wharton County,Texas,41651,38.4,98.0
48483,Wheeler County,Texas,4902,40.6,100.4
48485,Wichita County,Texas,129842,35.0,107.3
48487,Wilbarger County,Texas,12712,39.5,92.6
48489,Willacy County,Texas,20218,33.7,117.9
48491,Williamson County,Texas,643889,37.2,98.9
48493,Wilson County,Texas,51501,40.1,101.0
48495,Winkler County,Texas,7540,35.3,115.6
48497,Wise County,Texas,72359,40.0,101.9
48499,Wood County,Texas,46094,48.4,99.7
48501,Yoakum County,Texas,7589,33.0,109.9
48503,Young County,Texas,17963,40.7,99.2
48505,Zapata County,Texas,13855,31.5,99.8
48507,Zavala County,Texas,9532,32.5,111.6
49001,Beaver County,Utah,7172,34.4,112.7
49003,Box Elder County,Utah,59725,32.9,104.8
49005,Cache County,Utah,137031,25.9,100.5
49007,Carbon County,Utah,20446,38.8,100.4
49009,Daggett County,Utah,747,45.0,129.8
49011,Davis County,Utah,366742,32.3,102.8
49013,Duchesne County,Utah,19932,33.8,101.6
49015,Emery County,Utah,9968,39.1,102.4
49017,Garfield County,Utah,5170,41.0,107.5
49019,Grand County,Utah,9697,39.6,106.0
49021,Iron County,Utah,60201,29.9,99.5
49023,Juab County,Utah,12273,30.5,111.2
49025,Kane County,Utah,7996,43.7,103.9
49027,Millard County,Utah,13179,33.4,106.7
49029,Morgan County,Utah,12585,32.5,107.8
49031,Piute County,Utah,1705,47.1,113.1
49033,Rich County,Utah,2588,37.2,103.0
49035,Salt Lake County,Utah,1184689,33.8,102.2
49037,San Juan County,Utah,14466,34.6,101.6
49039,Sanpete County,Utah,29209,33.8,114.3
49041,Sevier County,Utah,21854,36.7,105.1
49043,Summit County,Utah,42709,41.0,105.7
49045,Tooele County,Utah,76648,32.0,103.4
49047,Uintah County,Utah,36458,33.0,101.7
49049,Utah County,Utah,683622,25.5,103.0
49051,Wasatch County,Utah,35808,36.1,106.7
49053,Washington County,Utah,189827,39.0,99.4
49055,Wayne County,Utah,2557,43.1,105.9
49057,Weber County,Utah,266183,33.5,102.6
50001,Addison County,Vermont,37497,44.0,98.9
50003,Bennington County,Vermont,37312,46.6,94.5
50005,Caledonia County,Vermont,30425,45.6,102.4
50007,Chittenden County,Vermont,168831,37.0,96.8
50009,Essex County,Vermont,5972,51.4,101.5
50011,Franklin County,Vermont,50379,40.9,99.3
50013,Grand Isle County,Vermont,7393,48.7,108.7
50015,Lamoille County,Vermont,26036,41.2,100.4
50017,Orange County,Vermont,29594,46.9,100.2
50019,Orleans County,Vermont,27492,45.4,102.2
50021,Rutland County,Vermont,60484,47.7,100.1
50023,Washington County,Vermont,59958,43.7,99.3
50025,Windham County,Vermont,45913,47.3,98.0
50027,Windsor County,Vermont,57968,47.8,96.9
51001,Accomack County,Virginia,33326,47.5,95.1
51003,Albemarle County,Virginia,113683,39.8,92.6
51005,Alleghany County,Virginia,14962,48.1,98.3
51007,Amelia County,Virginia,13342,44.8,99.1
51009,Amherst County,Virginia,31385,43.3,90.9
51011,Appomattox County,Virginia,16424,43.3,94.6
51013,Arlington County,Virginia,235463,35.5,101.2
51015,Augusta County,Virginia,77713,44.9,105.3
51017,Bath County,Virginia,4123,52.3,100.2
51019,Bedford County,Virginia,80254,47.1,97.1
51021,Bland County,Virginia,6211,47.1,134.4
51023,Botetourt County,Virginia,33875,48.1,99.2
51025,Brunswick County,Virginia,15868,44.4,115.1
51027,Buchanan County,Virginia,19857,47.3,107.8
51029,Buckingham County,Virginia,16914,43.7,126.7
51031,Campbell County,Virginia,55398,43.2,95.1
51033,Caroline County,Virginia,31541,39.4,100.8
51035,Carroll County,Virginia,29158,49.0,98.1
51036,Charles City County,Virginia,6686,52.6,98.3
51037,Charlotte County,Virginia,11475,45.2,100.0
51041,Chesterfield County,Virginia,371610,38.9,93.8
51043,Clarke County,Virginia,15060,48.3,95.0
51045,Craig County,Virginia,4881,46.1,100.0
51047,Culpeper County,Virginia,53563,39.3,101.1
51049,Cumberland County,Virginia,9745,45.2,101.7
51051,Dickenson County,Virginia,13920,45.9,104.5
51053,Dinwiddie County,Virginia,28083,43.4,99.9
51057,Essex County,Virginia,10604,47.1,83.6
51059,Fairfax County,Virginia,1144474,38.9,99.7
51061,Fauquier County,Virginia,73935,40.8,98.6
51063,Floyd County,Virginia,15560,48.0,98.1
51065,Fluvanna County,Virginia,27764,43.3,84.7
51067,Franklin County,Virginia,54958,48.5,97.9
51069,Frederick County,Virginia,93355,40.6,101.5
51071,Giles County,Virginia,16610,45.8,97.2
51073,Gloucester County,Virginia,39228,44.6,99.4
51075,Goochland County,Virginia,25613,49.4,99.1
51077,Grayson County,Virginia,15323,48.5,112.3
51079,Greene County,Virginia,20850,40.8,91.6
51081,Greensville County,Virginia,11304,39.9,168.0
51083,Halifax County,Virginia,33811,46.7,92.4
51085,Hanover County,Virginia,111652,42.3,97.9
51087,Henrico County,Virginia,334434,39.4,91.1
51089,Henry County,Virginia,50365,47.9,92.5
51091,Highland County,Virginia,2265,57.1,81.5
51093,Isle of Wight County,Virginia,39444,44.2,100.3
51095,James City County,Virginia,80046,47.2,93.1
51097,King and Queen County,Virginia,6676,49.0,101.7
51099,King George County,Virginia,27468,38.3,102.2
51101,King William County,Virginia,18232,40.5,97.0
51103,Lancaster County,Virginia,10876,59.1,90.9
51105,Lee County,Virginia,22042,45.4,113.3
51107,Loudoun County,Virginia,427082,37.8,100.2
51109,Louisa County,Virginia,39012,44.8,99.6
51111,Lunenburg County,Virginia,11990,44.8,111.5
51113,Madison County,Virginia,13931,46.2,93.5
51115,Mathews County,Virginia,8517,53.8,97.7
51117,Mecklenburg County,Virginia,30431,48.8,96.7
51119,Middlesex County,Virginia,10774,55.5,98.2
51121,Montgomery County,Virginia,99159,30.2,106.8
51125,Nelson County,Virginia,14777,51.3,103.6
51127,New Kent County,Virginia,24139,43.4,108.5
51131,Northampton County,Virginia,12115,51.6,92.9
51133,Northumberland County,Virginia,12085,59.5,89.2
51135,Nottoway County,Virginia,15597,41.2,120.1
51137,Orange County,Virginia,37208,42.0,100.2
51139,Page County,Virginia,23750,45.4,100.0
51141,Patrick County,Virginia,17606,51.0,101.9
51143,Pittsylvania County,Virginia,60148,48.3,99.8
51145,Powhatan County,Virginia,31074,45.3,109.7
51147,Prince Edward County,Virginia,21932,32.4,105.0
51149,Prince George County,Virginia,42873,33.4,129.5
51153,Prince William County,Virginia,484625,36.0,101.1
51155,Pulaski County,Virginia,33771,46.9,101.0
51157,Rappahannock County,Virginia,7409,50.1,104.8
51159,Richmond County,Virginia,9047,46.1,128.8
51161,Roanoke County,Virginia,96793,43.7,94.0
51163,Rockbridge County,Virginia,22578,49.7,96.1
51165,Rockingham County,Virginia,84739,40.3,97.6
51167,Russell County,Virginia,25635,46.5,98.4
51169,Scott County,Virginia,21504,47.6,103.1
51171,Shenandoah County,Virginia,44630,42.9,96.3
51173,Smyth County,Virginia,29585,46.2,97.6
51175,Southampton County,Virginia,17988,46.9,110.1
51177,Spotsylvania County,Virginia,143876,38.3,98.2
51179,Stafford County,Virginia,160520,36.3,102.2
51181,Surry County,Virginia,6552,50.7,97.7
51183,Sussex County,Virginia,10793,41.0,138.2
51185,Tazewell County,Virginia,39933,45.0,97.7
51187,Warren County,Virginia,41104,40.5,103.2
51191,Washington County,Virginia,53913,46.9,99.9
51193,Westmoreland County,Virginia,18683,48.0,91.9
51195,Wise County,Virginia,35727,42.1,109.6
51197,Wythe County,Virginia,28219,45.9,95.7
51199,York County,Virginia,70590,39.8,98.3
51510,Alexandria city,Virginia,156788,37.5,94.2
51520,Bristol city,Virginia,17024,42.6,93.9
51530,Buena Vista city,Virginia,6612,36.2,91.6
51540,Charlottesville city,Virginia,45863,32.9,93.7
51550,Chesapeake city,Virginia,251153,37.7,96.5
51570,Colonial Heights city,Virginia,18210,38.5,83.6
51580,Covington city,Virginia,5671,41.5,89.3
51590,Danville city,Virginia,42239,40.8,84.8
51595,Emporia city,Virginia,5633,39.5,86.9
51600,Fairfax city,Virginia,24478,37.3,97.3
51610,Falls Church city,Virginia,14593,39.4,101.2
51620,Franklin city,Virginia,8212,40.5,87.7
51630,Fredericksburg city,Virginia,28383,31.0,89.3
51640,Galax city,Virginia,6698,41.9,79.7
51650,Hampton city,Virginia,137334,36.5,92.3
51660,Harrisonburg city,Virginia,51492,25.4,93.9
51670,Hopewell city,Virginia,22944,36.4,90.4
51678,Lexington city,Virginia,7420,22.5,128.7
51680,Lynchburg city,Virginia,79255,28.4,87.7
51683,Manassas city,Virginia,42674,34.7,104.5
51685,Manassas Park city,Virginia,16923,35.3,103.5
51690,Martinsville city,Virginia,13584,40.2,92.4
51700,Newport News city,Virginia,184774,34.2,94.7
51710,Norfolk city,Virginia,235037,32.4,103.0
51720,Norton city,Virginia,3620,41.1,91.5
51730,Petersburg city,Virginia,33365,35.8,82.3
51735,Poquoson city,Virginia,12556,41.4,101.9
51740,Portsmouth city,Virginia,97299,35.8,92.3
51750,Radford city,Virginia,16505,23.0,79.9
51760,Richmond city,Virginia,227595,34.5,90.4
51770,Roanoke city,Virginia,98677,38.0,89.2
51775,Salem city,Virginia,25477,40.3,90.9
51790,Staunton city,Virginia,25765,41.0,85.6
51800,Suffolk city,Virginia,96638,38.7,95.1
51810,Virginia Beach city,Virginia,457066,37.4,96.5
51820,Waynesboro city,Virginia,22574,38.9,93.2
51830,Williamsburg city,Virginia,15564,24.0,89.2
51840,Winchester city,Virginia,27981,36.7,99.3
53001,Adams County,Washington,20690,29.2,105.2
53003,Asotin County,Washington,22424,45.5,98.5
53005,Benton County,Washington,210224,36.2,101.5
53007,Chelan County,Washington,79518,40.4,101.6
53009,Clallam County,Washington,77593,51.8,97.4
53011,Clark County,Washington,510516,38.9,98.7
53013,Columbia County,Washington,3996,52.1,101.1
53015,Cowlitz County,Washington,111539,41.1,100.2
53017,Douglas County,Washington,43733,38.4,107.2
53019,Ferry County,Washington,7326,52.8,102.8
53021,Franklin County,Washington,97676,30.8,106.0
53023,Garfield County,Washington,2326,52.6,114.2
53025,Grant County,Washington,100428,33.5,104.4
53027,Grays Harbor County,Washington,76397,44.7,105.4
53029,Island County,Washington,86747,44.5,101.3
53031,Jefferson County,Washington,33313,59.5,95.5
53033,King County,Washington,2262713,37.3,102.7
53035,Kitsap County,Washington,276581,39.9,105.6
53037,Kittitas County,Washington,44736,37.9,101.2
53039,Klickitat County,Washington,23082,47.5,103.8
53041,Lewis County,Washington,83925,42.4,101.5
53043,Lincoln County,Washington,11271,46.9,103.4
53045,Mason County,Washington,66968,44.8,108.9
53047,Okanogan County,Washington,42811,43.4,104.6
53049,Pacific County,Washington,23750,54.9,98.7
53051,Pend Oreille County,Washington,13811,50.0,107.3
53053,Pierce County,Washington,924106,36.8,100.9
53055,San Juan County,Washington,18266,56.7,96.8
53057,Skagit County,Washington,130407,41.9,99.2
53059,Skamania County,Washington,12276,48.6,103.4
53061,Snohomish County,Washington,834648,38.4,101.7
53063,Spokane County,Washington,544323,38.2,99.7
53065,Stevens County,Washington,47470,46.8,100.8
53067,Thurston County,Washington,296640,39.8,96.8
53069,Wahkiakum County,Washington,4573,54.8,102.3
53071,Walla Walla County,Washington,62102,38.3,103.3
53073,Whatcom County,Washington,228432,38.2,98.5
53075,Whitman County,Washington,47042,26.1,102.9
53077,Yakima County,Washington,256605,33.2,100.6
54001,Barbour County,West Virginia,15454,42.4,97.3
54003,Berkeley County,West Virginia,126165,38.7,99.4
54005,Boone County,West Virginia,21312,45.0,99.7
54007,Braxton County,West Virginia,12345,46.7,109.3
54009,Brooke County,West Virginia,22053,46.6,97.5
54011,Cabell County,West Virginia,93300,39.3,95.6
54013,Calhoun County,West Virginia,6158,48.1,95.9
54015,Clay County,West Virginia,7946,45.3,102.2
54017,Doddridge County,West Virginia,7767,45.3,128.4
54019,Fayette County,West Virginia,39987,44.5,100.2
54021,Gilmer County,West Virginia,7376,40.7,150.4
54023,Grant County,West Virginia,10972,46.9,103.4
54025,Greenbrier County,West Virginia,32688,46.5,93.0
54027,Hampshire County,West Virginia,23340,48.1,105.5
54029,Hancock County,West Virginia,28658,46.8,95.7
54031,Hardy County,West Virginia,14236,47.3,103.8
54033,Harrison County,West Virginia,65407,42.3,97.1
54035,Jackson County,West Virginia,27753,43.3,99.8
54037,Jefferson County,West Virginia,58546,41.0,99.1
54039,Kanawha County,West Virginia,178198,43.7,94.2
54041,Lewis County,West Virginia,16808,43.2,99.9
54043,Lincoln County,West Virginia,20170,44.0,100.1
54045,Logan County,West Virginia,31826,44.1,97.5
54047,McDowell County,West Virginia,18413,43.6,115.7
54049,Marion County,West Virginia,56042,40.4,99.9
54051,Marshall County,West Virginia,30129,46.2,103.5
54053,Mason County,West Virginia,25214,44.2,96.1
54055,Mercer County,West Virginia,59062,43.3,92.5
54057,Mineral County,West Virginia,26922,44.6,99.7
54059,Mingo County,West Virginia,22979,44.3,97.9
54061,Monongalia County,West Virginia,106520,32.5,106.7
54063,Monroe County,West Virginia,12401,46.7,98.2
54065,Morgan County,West Virginia,17327,49.3,102.8
54067,Nicholas County,West Virginia,24446,46.0,101.2
54069,Ohio County,West Virginia,41904,42.8,94.6
54071,Pendleton County,West Virginia,6111,50.8,106.1
54073,Pleasants County,West Virginia,7572,43.4,121.7
54075,Pocahontas County,West Virginia,7855,49.8,111.4
54077,Preston County,West Virginia,34204,43.2,114.7
54079,Putnam County,West Virginia,57250,42.3,99.2
54081,Raleigh County,West Virginia,73666,42.8,100.8
54083,Randolph County,West Virginia,27782,44.2,113.5
54085,Ritchie County,West Virginia,8372,47.2,100.0
54087,Roane County,West Virginia,13921,46.5,97.3
54089,Summers County,West Virginia,11833,50.4,92.1
54091,Taylor County,West Virginia,16543,44.2,100.0
54093,Tucker County,West Virginia,6698,51.2,100.5
54095,Tyler County,West Virginia,8181,48.4,99.8
54097,Upshur County,West Virginia,23758,42.0,100.4
54099,Wayne County,West Virginia,38498,44.5,95.4
54101,Webster County,West Virginia,8253,47.1,103.6
54103,Wetzel County,West Virginia,14233,45.6,99.7
54105,Wirt County,West Virginia,5131,46.2,101.1
54107,Wood County,West Virginia,83829,43.9,96.0
54109,Wyoming County,West Virginia,20948,45.3,98.1
55001,Adams County,Wisconsin,20928,55.5,118.3
55003,Ashland County,Wisconsin,16050,43.1,105.7
55005,Barron County,Wisconsin,46741,44.8,101.0
55007,Bayfield County,Wisconsin,16410,54.1,104.4
55009,Brown County,Wisconsin,269425,37.9,99.7
55011,Buffalo County,Wisconsin,13341,46.4,102.7
55013,Burnett County,Wisconsin,16741,55.2,105.5
55015,Calumet County,Wisconsin,52626,41.7,103.2
55017,Chippewa County,Wisconsin,66558,41.7,107.6
55019,Clark County,Wisconsin,34736,37.0,104.5
55021,Columbia County,Wisconsin,58322,43.3,106.0
55023,Crawford County,Wisconsin,16064,47.3,106.1
55025,Dane County,Wisconsin,564777,35.6,100.1
55027,Dodge County,Wisconsin,88818,42.9,111.5
55029,Door County,Wisconsin,30279,54.1,97.7
55031,Douglas County,Wisconsin,44197,42.8,102.0
55033,Dunn County,Wisconsin,45349,35.8,103.0
55035,Eau Claire County,Wisconsin,106328,35.8,98.5
55037,Florence County,Wisconsin,4617,54.8,103.9
55039,Fond du Lac County,Wisconsin,104053,41.9,99.0
55041,Forest County,Wisconsin,9261,49.1,103.5
55043,Grant County,Wisconsin,51678,36.9,107.6
55045,Green County,Wisconsin,37036,43.1,102.0
55047,Green Lake County,Wisconsin,19165,45.5,100.0
55049,Iowa County,Wisconsin,23832,43.7,104.1
55051,Iron County,Wisconsin,6164,55.9,102.8
55053,Jackson County,Wisconsin,20971,42.6,116.2
55055,Jefferson County,Wisconsin,85867,41.3,101.4
55057,Juneau County,Wisconsin,26695,45.9,116.0
55059,Kenosha County,Wisconsin,168413,39.2,98.2
55061,Kewaunee County,Wisconsin,20621,44.4,103.9
55063,La Crosse County,Wisconsin,120262,37.1,97.1
55065,Lafayette County,Wisconsin,16788,40.9,105.1
55067,Langlade County,Wisconsin,19473,49.0,103.4
55069,Lincoln County,Wisconsin,28403,49.2,102.7
55071,Manitowoc County,Wisconsin,81314,45.0,101.7
55073,Marathon County,Wisconsin,138067,41.2,101.9
55075,Marinette County,Wisconsin,41907,48.8,102.9
55077,Marquette County,Wisconsin,15706,50.5,106.6
55078,Menominee County,Wisconsin,4256,33.8,107.0
55079,Milwaukee County,Wisconsin,927656,35.4,94.5
55081,Monroe County,Wisconsin,46169,39.6,105.6
55083,Oconto County,Wisconsin,39329,47.4,106.1
55085,Oneida County,Wisconsin,38007,52.2,103.1
55087,Outagamie County,Wisconsin,191537,38.7,100.8
55089,Ozaukee County,Wisconsin,92345,44.0,98.5
55091,Pepin County,Wisconsin,7372,46.3,105.1
55093,Pierce County,Wisconsin,42351,38.4,99.5
55095,Polk County,Wisconsin,45327,46.5,103.7
55097,Portage County,Wisconsin,70375,38.1,104.4
55099,Price County,Wisconsin,14077,52.5,107.4
55101,Racine County,Wisconsin,196888,40.5,99.1
55103,Richland County,Wisconsin,17229,46.4,100.0
55105,Rock County,Wisconsin,163944,40.1,98.6
55107,Rusk County,Wisconsin,14146,49.1,105.3
55109,St. Croix County,Wisconsin,94819,39.8,101.3
55111,Sauk County,Wisconsin,65759,41.3,100.8
55113,Sawyer County,Wisconsin,18243,52.2,105.0
55115,Shawano County,Wisconsin,40927,45.5,101.3
55117,Sheboygan County,Wisconsin,117783,41.8,103.4
55119,Taylor County,Wisconsin,19972,44.1,105.0
55121,Trempealeau County,Wisconsin,30786,39.8,103.5
55123,Vernon County,Wisconsin,30915,41.5,102.9
55125,Vilas County,Wisconsin,23410,55.5,107.9
55127,Walworth County,Wisconsin,105447,41.1,101.1
55129,Washburn County,Wisconsin,16749,52.4,101.6
55131,Washington County,Wisconsin,137320,43.5,100.3
55133,Waukesha County,Wisconsin,409040,43.3,98.3
55135,Waupaca County,Wisconsin,51714,45.4,104.3
55137,Waushara County,Wisconsin,24752,49.9,112.7
55139,Winnebago County,Wisconsin,171357,38.4,103.4
55141,Wood County,Wisconsin,74039,43.9,98.8
56001,Albany County,Wyoming,37713,28.7,111.0
56003,Big Horn County,Wyoming,11737,41.5,105.2
56005,Campbell County,Wyoming,47018,35.8,106.5
56007,Carbon County,Wyoming,14549,40.4,115.5
56009,Converse County,Wyoming,13759,41.3,102.8
56011,Crook County,Wyoming,7339,44.3,108.1
56013,Fremont County,Wyoming,39472,39.4,102.8
56015,Goshen County,Wyoming,12587,43.4,108.7
56017,Hot Springs County,Wyoming,4618,45.4,102.4
56019,Johnson County,Wyoming,8602,47.0,106.5
56021,Laramie County,Wyoming,100661,38.2,103.3
56023,Lincoln County,Wyoming,20158,41.2,106.2
56025,Natrona County,Wyoming,79735,38.2,102.4
56027,Niobrara County,Wyoming,2415,49.6,78.5
56029,Park County,Wyoming,30109,44.8,98.1
56031,Platte County,Wyoming,8606,47.8,105.7
56033,Sheridan County,Wyoming,31585,42.9,100.8
56035,Sublette County,Wyoming,8806,42.8,120.3
56037,Sweetwater County,Wyoming,41786,37.4,104.9
56039,Teton County,Wyoming,23358,40.1,111.2
56041,Uinta County,Wyoming,20605,36.7,101.9
56043,Washakie County,Wyoming,7708,44.2,100.9
56045,Weston County,Wyoming,6835,43.1,120.1
