fips_code,county_name,state_name,pct_households_limited_english_proficiency
42037,Columbia County,Pennsylvania,0.3
42039,Crawford County,Pennsylvania,0.7
42041,Cumberland County,Pennsylvania,1.7
42043,Dauphin County,Pennsylvania,2.9
42045,Delaware County,Pennsylvania,2.8
42047,Elk County,Pennsylvania,0.1
42049,Erie County,Pennsylvania,1.3
42051,Fayette County,Pennsylvania,0.2
42053,Forest County,Pennsylvania,0.3
42055,Franklin County,Pennsylvania,1.4
42057,Fulton County,Pennsylvania,0.1
42059,Greene County,Pennsylvania,0.2
42061,Huntingdon County,Pennsylvania,0.1
42063,Indiana County,Pennsylvania,0.7
42065,Jefferson County,Pennsylvania,0.4
42067,Juniata County,Pennsylvania,1.8
42069,Lackawanna County,Pennsylvania,2.2
42071,Lancaster County,Pennsylvania,3.0
42073,Lawrence County,Pennsylvania,0.8
42075,Lebanon County,Pennsylvania,2.5
42077,Lehigh County,Pennsylvania,8.0
42079,Luzerne County,Pennsylvania,3.6
42081,Lycoming County,Pennsylvania,0.5
42083,McKean County,Pennsylvania,0.2
42085,Mercer County,Pennsylvania,0.5
42087,Mifflin County,Pennsylvania,1.3
42089,Monroe County,Pennsylvania,2.0
42091,Montgomery County,Pennsylvania,2.4
42093,Montour County,Pennsylvania,1.0
42095,Northampton County,Pennsylvania,2.7
42097,Northumberland County,Pennsylvania,0.7
42099,Perry County,Pennsylvania,0.3
42101,Philadelphia County,Pennsylvania,7.0
42103,Pike County,Pennsylvania,2.4
42105,Potter County,Pennsylvania,0.5
42107,Schuylkill County,Pennsylvania,0.9
42109,Snyder County,Pennsylvania,0.6
42111,Somerset County,Pennsylvania,0.4
42113,Sullivan County,Pennsylvania,1.1
42115,Susquehanna County,Pennsylvania,0.3
42117,Tioga County,Pennsylvania,0.2
42119,Union County,Pennsylvania,1.1
42121,Venango County,Pennsylvania,0.3
42123,Warren County,Pennsylvania,0.3
42125,Washington County,Pennsylvania,0.5
42127,Wayne County,Pennsylvania,1.0
42129,Westmoreland County,Pennsylvania,0.3
42131,Wyoming County,Pennsylvania,0.4
42133,York County,Pennsylvania,1.8
44001,Bristol County,Rhode Island,2.8
44003,Kent County,Rhode Island,1.4
44005,Newport County,Rhode Island,2.0
44007,Providence County,Rhode Island,7.6
44009,Washington County,Rhode Island,1.3
45001,Abbeville County,South Carolina,0.1
45003,Aiken County,South Carolina,0.7
45005,Allendale County,South Carolina,0.3
45007,Anderson County,South Carolina,1.1
45009,Bamberg County,South Carolina,0.3
45011,Barnwell County,South Carolina,0.4
45013,Beaufort County,South Carolina,1.8
45015,Berkeley County,South Carolina,1.4
45017,Calhoun County,South Carolina,0.4
45019,Charleston County,South Carolina,1.7
45021,Cherokee County,South Carolina,0.9
45023,Chester County,South Carolina,0.3
45025,Chesterfield County,South Carolina,1.0
45027,Clarendon County,South Carolina,0.6
45029,Colleton County,South Carolina,1.0
45031,Darlington County,South Carolina,0.4
45033,Dillon County,South Carolina,1.4
45035,Dorchester County,South Carolina,1.9
45037,Edgefield County,South Carolina,2.7
45039,Fairfield County,South Carolina,0.0
45041,Florence County,South Carolina,1.0
45043,Georgetown County,South Carolina,0.6
45045,Greenville County,South Carolina,2.7
45047,Greenwood County,South Carolina,0.5
45049,Hampton County,South Carolina,1.3
45051,Horry County,South Carolina,1.5
45053,Jasper County,South Carolina,1.9
45055,Kershaw County,South Carolina,0.4
45057,Lancaster County,South Carolina,1.4
45059,Laurens County,South Carolina,1.5
45061,Lee County,South Carolina,0.0
45063,Lexington County,South Carolina,1.6
45065,McCormick County,South Carolina,0.0
45067,Marion County,South Carolina,1.5
45069,Marlboro County,South Carolina,0.2
45071,Newberry County,South Carolina,1.3
45073,Oconee County,South Carolina,1.1
45075,Orangeburg County,South Carolina,1.1
45077,Pickens County,South Carolina,1.0
45079,Richland County,South Carolina,1.6
45081,Saluda County,South Carolina,4.6
45083,Spartanburg County,South Carolina,2.3
45085,Sumter County,South Carolina,0.3
45087,Union County,South Carolina,0.4
45089,Williamsburg County,South Carolina,0.5
45091,York County,South Carolina,1.0
46003,Aurora County,South Dakota,3.0
46005,Beadle County,South Dakota,7.4
46007,Bennett County,South Dakota,1.4
46009,Bon Homme County,South Dakota,0.2
46011,Brookings County,South Dakota,2.0
46013,Brown County,South Dakota,1.6
46015,Brule County,South Dakota,1.0
46017,Buffalo County,South Dakota,0.0
46019,Butte County,South Dakota,0.1
46021,Campbell County,South Dakota,1.1
46023,Charles Mix County,South Dakota,1.5
46025,Clark County,South Dakota,0.9
46027,Clay County,South Dakota,2.2
46029,Codington County,South Dakota,0.8
46031,Corson County,South Dakota,0.6
46033,Custer County,South Dakota,0.0
46035,Davison County,South Dakota,1.1
46037,Day County,South Dakota,0.5
46039,Deuel County,South Dakota,0.0
46041,Dewey County,South Dakota,0.1
46043,Douglas County,South Dakota,1.0
46045,Edmunds County,South Dakota,0.0
46047,Fall River County,South Dakota,1.0
46049,Faulk County,South Dakota,0.2
46051,Grant County,South Dakota,2.8
46053,Gregory County,South Dakota,0.0
46055,Haakon County,South Dakota,0.0
46057,Hamlin County,South Dakota,3.6
46059,Hand County,South Dakota,1.2
46061,Hanson County,South Dakota,0.4
46063,Harding County,South Dakota,0.0
46065,Hughes County,South Dakota,0.3
46067,Hutchinson County,South Dakota,0.4
46069,Hyde County,South Dakota,0.0
46071,Jackson County,South Dakota,0.0
46073,Jerauld County,South Dakota,0.5
46075,Jones County,South Dakota,0.0
46077,Kingsbury County,South Dakota,0.2
46079,Lake County,South Dakota,0.0
46081,Lawrence County,South Dakota,0.5
46083,Lincoln County,South Dakota,1.0
46085,Lyman County,South Dakota,0.3
46087,McCook County,South Dakota,0.7
46089,McPherson County,South Dakota,2.7
46091,Marshall County,South Dakota,1.6
46093,Meade County,South Dakota,0.2
46095,Mellette County,South Dakota,0.0
46097,Miner County,South Dakota,0.0
46099,Minnehaha County,South Dakota,2.0
46101,Moody County,South Dakota,1.5
46102,Oglala Lakota County,South Dakota,0.0
46103,Pennington County,South Dakota,0.5
46105,Perkins County,South Dakota,0.0
46107,Potter County,South Dakota,0.7
46109,Roberts County,South Dakota,0.1
46111,Sanborn County,South Dakota,0.3
46115,Spink County,South Dakota,0.8
46117,Stanley County,South Dakota,0.0
46119,Sully County,South Dakota,5.0
46121,Todd County,South Dakota,2.3
46123,Tripp County,South Dakota,0.8
46125,Turner County,South Dakota,1.4
46127,Union County,South Dakota,0.0
46129,Walworth County,South Dakota,0.1
46135,Yankton County,South Dakota,0.9
46137,Ziebach County,South Dakota,0.0
47001,Anderson County,Tennessee,0.9
47003,Bedford County,Tennessee,2.0
47005,Benton County,Tennessee,0.2
47007,Bledsoe County,Tennessee,0.2
47009,Blount County,Tennessee,0.8
47011,Bradley County,Tennessee,1.7
47013,Campbell County,Tennessee,0.4
47015,Cannon County,Tennessee,0.7
47017,Carroll County,Tennessee,0.1
47019,Carter County,Tennessee,0.5
47021,Cheatham County,Tennessee,1.0
47023,Chester County,Tennessee,0.1
47025,Claiborne County,Tennessee,0.2
47027,Clay County,Tennessee,1.7
47029,Cocke County,Tennessee,1.1
47031,Coffee County,Tennessee,0.7
47033,Crockett County,Tennessee,0.9
47035,Cumberland County,Tennessee,0.1
47037,Davidson County,Tennessee,5.2
47039,Decatur County,Tennessee,0.1
47041,DeKalb County,Tennessee,1.9
47043,Dickson County,Tennessee,0.3
47045,Dyer County,Tennessee,1.0
47047,Fayette County,Tennessee,0.5
47049,Fentress County,Tennessee,0.2
47051,Franklin County,Tennessee,0.0
47053,Gibson County,Tennessee,0.6
47055,Giles County,Tennessee,0.7
47057,Grainger County,Tennessee,0.7
47059,Greene County,Tennessee,0.4
47061,Grundy County,Tennessee,0.0
47063,Hamblen County,Tennessee,3.6
47065,Hamilton County,Tennessee,2.1
47067,Hancock County,Tennessee,0.3
47069,Hardeman County,Tennessee,0.0
47071,Hardin County,Tennessee,0.0
47073,Hawkins County,Tennessee,0.3
47075,Haywood County,Tennessee,0.6
47077,Henderson County,Tennessee,0.3
47079,Henry County,Tennessee,0.2
47081,Hickman County,Tennessee,0.2
47083,Houston County,Tennessee,0.0
47085,Humphreys County,Tennessee,0.0
47087,Jackson County,Tennessee,0.0
47089,Jefferson County,Tennessee,0.7
47091,Johnson County,Tennessee,0.7
47093,Knox County,Tennessee,1.5
47095,Lake County,Tennessee,0.4
47097,Lauderdale County,Tennessee,0.5
47099,Lawrence County,Tennessee,0.2
47101,Lewis County,Tennessee,0.0
47103,Lincoln County,Tennessee,0.3
47105,Loudon County,Tennessee,1.5
47107,McMinn County,Tennessee,0.9
47109,McNairy County,Tennessee,0.2
47111,Macon County,Tennessee,1.5
47113,Madison County,Tennessee,1.4
47115,Marion County,Tennessee,0.3
47117,Marshall County,Tennessee,0.5
47119,Maury County,Tennessee,0.8
47121,Meigs County,Tennessee,0.5
47123,Monroe County,Tennessee,0.2
47125,Montgomery County,Tennessee,1.8
47127,Moore County,Tennessee,0.0
47129,Morgan County,Tennessee,0.0
47131,Obion County,Tennessee,0.3
47133,Overton County,Tennessee,0.1
47135,Perry County,Tennessee,0.1
47137,Pickett County,Tennessee,0.0
47139,Polk County,Tennessee,0.0
47141,Putnam County,Tennessee,1.1
47143,Rhea County,Tennessee,0.8
47145,Roane County,Tennessee,0.3
47147,Robertson County,Tennessee,1.6
47149,Rutherford County,Tennessee,4.0
47151,Scott County,Tennessee,0.0
47153,Sequatchie County,Tennessee,0.5
47155,Sevier County,Tennessee,1.5
47157,Shelby County,Tennessee,2.0
47159,Smith County,Tennessee,0.2
47161,Stewart County,Tennessee,2.3
47163,Sullivan County,Tennessee,0.3
47165,Sumner County,Tennessee,1.4
47167,Tipton County,Tennessee,0.1
47169,Trousdale County,Tennessee,0.7
47171,Unicoi County,Tennessee,0.0
47173,Union County,Tennessee,0.1
47175,Van Buren County,Tennessee,2.3
47177,Warren County,Tennessee,1.4
47179,Washington County,Tennessee,1.2
47181,Wayne County,Tennessee,0.4
47183,Weakley County,Tennessee,0.7
47185,White County,Tennessee,0.0
47187,Williamson County,Tennessee,0.6
47189,Wilson County,Tennessee,1.2
48001,Anderson County,Texas,1.3
48003,Andrews County,Texas,9.0
48005,Angelina County,Texas,2.3
48007,Aransas County,Texas,1.5
48009,Archer County,Texas,1.3
48011,Armstrong County,Texas,0.7
48013,Atascosa County,Texas,7.1
48015,Austin County,Texas,1.8
48017,Bailey County,Texas,13.8
48019,Bandera County,Texas,1.8
48021,Bastrop County,Texas,4.5
48023,Baylor County,Texas,0.0
48025,Bee County,Texas,4.0
48027,Bell County,Texas,2.9
48029,Bexar County,Texas,6.2
48031,Blanco County,Texas,0.7
48033,Borden County,Texas,0.0
48035,Bosque County,Texas,1.2
48037,Bowie County,Texas,1.1
48039,Brazoria County,Texas,3.9
48041,Brazos County,Texas,4.0
48043,Brewster County,Texas,8.2
48045,Briscoe County,Texas,3.4
48047,Brooks County,Texas,8.0
48049,Brown County,Texas,1.5
48051,Burleson County,Texas,2.6
48053,Burnet County,Texas,1.9
48055,Caldwell County,Texas,7.0
48057,Calhoun County,Texas,3.9
48059,Callahan County,Texas,0.2
48061,Cameron County,Texas,15.6
48063,Camp County,Texas,3.9
48065,Carson County,Texas,0.0
48067,Cass County,Texas,0.3
48069,Castro County,Texas,9.5
48071,Chambers County,Texas,1.7
48073,Cherokee County,Texas,3.5
48075,Childress County,Texas,0.8
48077,Clay County,Texas,0.0
48079,Cochran County,Texas,13.6
48081,Coke County,Texas,0.8
48083,Coleman County,Texas,1.4
48085,Collin County,Texas,4.1
48087,Collingsworth County,Texas,5.4
48089,Colorado County,Texas,2.2
48091,Comal County,Texas,1.8
48093,Comanche County,Texas,2.9
48095,Concho County,Texas,2.5
48097,Cooke County,Texas,2.5
48099,Coryell County,Texas,2.3
48101,Cottle County,Texas,0.5
48103,Crane County,Texas,10.8
48105,Crockett County,Texas,0.0
48107,Crosby County,Texas,4.7
48109,Culberson County,Texas,18.5
48111,Dallam County,Texas,3.8
48113,Dallas County,Texas,8.4
48115,Dawson County,Texas,7.7
48117,Deaf Smith County,Texas,10.0
48119,Delta County,Texas,0.6
48121,Denton County,Texas,3.4
48123,DeWitt County,Texas,1.5
48125,Dickens County,Texas,1.3
48127,Dimmit County,Texas,11.9
48129,Donley County,Texas,2.4
48131,Duval County,Texas,4.0
48133,Eastland County,Texas,2.5
48135,Ector County,Texas,9.1
48137,Edwards County,Texas,16.9
48139,Ellis County,Texas,3.0
48141,El Paso County,Texas,18.4
48143,Erath County,Texas,3.6
48145,Falls County,Texas,2.9
48147,Fannin County,Texas,1.3
48149,Fayette County,Texas,0.6
48151,Fisher County,Texas,3.1
48153,Floyd County,Texas,7.0
48155,Foard County,Texas,4.5
48157,Fort Bend County,Texas,6.2
48159,Franklin County,Texas,3.9
48161,Freestone County,Texas,0.4
48163,Frio County,Texas,15.9
48165,Gaines County,Texas,15.0
48167,Galveston County,Texas,2.8
48169,Garza County,Texas,2.9
48171,Gillespie County,Texas,1.4
48173,Glasscock County,Texas,6.1
48175,Goliad County,Texas,3.3
48177,Gonzales County,Texas,6.5
48179,Gray County,Texas,5.0
48181,Grayson County,Texas,1.6
48183,Gregg County,Texas,2.4
48185,Grimes County,Texas,3.6
48187,Guadalupe County,Texas,2.6
48189,Hale County,Texas,6.8
48191,Hall County,Texas,0.7
48193,Hamilton County,Texas,1.2
48195,Hansford County,Texas,12.4
48197,Hardeman County,Texas,6.6
48199,Hardin County,Texas,0.8
48201,Harris County,Texas,11.0
48203,Harrison County,Texas,1.9
48205,Hartley County,Texas,0.6
48207,Haskell County,Texas,3.3
48209,Hays County,Texas,2.8
48211,Hemphill County,Texas,0.3
48213,Henderson County,Texas,2.1
48215,Hidalgo County,Texas,18.1
48217,Hill County,Texas,2.5
48219,Hockley County,Texas,4.4
48221,Hood County,Texas,1.5
48223,Hopkins County,Texas,2.6
48225,Houston County,Texas,1.3
48227,Howard County,Texas,3.5
48229,Hudspeth County,Texas,21.3
48231,Hunt County,Texas,3.1
48233,Hutchinson County,Texas,1.9
48235,Irion County,Texas,1.7
48237,Jack County,Texas,2.3
48239,Jackson County,Texas,3.8
48241,Jasper County,Texas,0.8
48243,Jeff Davis County,Texas,12.8
48245,Jefferson County,Texas,4.8
48247,Jim Hogg County,Texas,6.0
48249,Jim Wells County,Texas,6.5
48251,Johnson County,Texas,2.7
48253,Jones County,Texas,2.7
48255,Karnes County,Texas,6.1
48257,Kaufman County,Texas,2.4
48259,Kendall County,Texas,1.8
48261,Kenedy County,Texas,47.1
48263,Kent County,Texas,2.9
48265,Kerr County,Texas,1.8
48267,Kimble County,Texas,2.5
48269,King County,Texas,0.0
48271,Kinney County,Texas,2.5
48273,Kleberg County,Texas,4.2
48275,Knox County,Texas,7.7
48277,Lamar County,Texas,1.3
48279,Lamb County,Texas,6.6
48281,Lampasas County,Texas,1.2
48283,La Salle County,Texas,7.7
48285,Lavaca County,Texas,2.0
48287,Lee County,Texas,6.4
48289,Leon County,Texas,2.4
48291,Liberty County,Texas,6.4
48293,Limestone County,Texas,2.6
48295,Lipscomb County,Texas,6.7
48297,Live Oak County,Texas,5.6
48299,Llano County,Texas,1.1
48301,Loving County,Texas,13.9
48303,Lubbock County,Texas,2.4
48305,Lynn County,Texas,3.3
48307,McCulloch County,Texas,3.0
48309,McLennan County,Texas,6.2
48311,McMullen County,Texas,0.0
48313,Madison County,Texas,4.5
48315,Marion County,Texas,0.5
48317,Martin County,Texas,6.1
48319,Mason County,Texas,5.4
48321,Matagorda County,Texas,3.8
48323,Maverick County,Texas,25.9
48325,Medina County,Texas,3.2
48327,Menard County,Texas,8.2
48329,Midland County,Texas,6.1
48331,Milam County,Texas,4.0
48333,Mills County,Texas,1.0
48335,Mitchell County,Texas,3.0
48337,Montague County,Texas,0.4
48339,Montgomery County,Texas,3.3
48341,Moore County,Texas,16.3
48343,Morris County,Texas,0.5
48345,Motley County,Texas,2.5
48347,Nacogdoches County,Texas,3.1
48349,Navarro County,Texas,4.6
48351,Newton County,Texas,0.0
48353,Nolan County,Texas,4.4
48355,Nueces County,Texas,4.2
48357,Ochiltree County,Texas,10.3
48359,Oldham County,Texas,0.5
48361,Orange County,Texas,1.6
48363,Palo Pinto County,Texas,2.1
48365,Panola County,Texas,0.6
48367,Parker County,Texas,1.5
48369,Parmer County,Texas,11.2
48371,Pecos County,Texas,4.6
48373,Polk County,Texas,1.4
48375,Potter County,Texas,5.5
48377,Presidio County,Texas,19.9
48379,Rains County,Texas,2.1
48381,Randall County,Texas,1.4
48383,Reagan County,Texas,7.6
48385,Real County,Texas,2.3
48387,Red River County,Texas,1.3
48389,Reeves County,Texas,19.0
48391,Refugio County,Texas,3.8
48393,Roberts County,Texas,0.0
48395,Robertson County,Texas,2.4
48397,Rockwall County,Texas,1.6
48399,Runnels County,Texas,2.6
48401,Rusk County,Texas,1.8
48403,Sabine County,Texas,0.1
48405,San Augustine County,Texas,0.0
48407,San Jacinto County,Texas,3.2
48409,San Patricio County,Texas,2.7
48411,San Saba County,Texas,5.7
48413,Schleicher County,Texas,5.2
48415,Scurry County,Texas,4.1
48417,Shackelford County,Texas,0.0
48419,Shelby County,Texas,2.6
48421,Sherman County,Texas,7.5
48423,Smith County,Texas,3.4
48425,Somervell County,Texas,1.6
48427,Starr County,Texas,30.2
48429,Stephens County,Texas,4.2
48431,Sterling County,Texas,2.2
48433,Stonewall County,Texas,2.9
48435,Sutton County,Texas,6.6
48437,Swisher County,Texas,5.5
48439,Tarrant County,Texas,5.3
48441,Taylor County,Texas,2.0
48443,Terrell County,Texas,1.5
48445,Terry County,Texas,8.9
48447,Throckmorton County,Texas,1.9
48449,Titus County,Texas,6.8
48451,Tom Green County,Texas,3.9
48453,Travis County,Texas,4.6
48455,Trinity County,Texas,1.8
48457,Tyler County,Texas,1.0
48459,Upshur County,Texas,0.6
48461,Upton County,Texas,5.5
48463,Uvalde County,Texas,9.2
48465,Val Verde County,Texas,12.4
48467,Van Zandt County,Texas,1.1
48469,Victoria County,Texas,2.1
48471,Walker County,Texas,1.4
48473,Waller County,Texas,6.3
48475,Ward County,Texas,6.6
48477,Washington County,Texas,2.9
48479,Webb County,Texas,27.3
48481,Wharton County,Texas,2.6
48483,Wheeler County,Texas,3.3
48485,Wichita County,Texas,2.8
48487,Wilbarger County,Texas,3.2
48489,Willacy County,Texas,15.2
48491,Williamson County,Texas,3.0
48493,Wilson County,Texas,2.2
48495,Winkler County,Texas,5.9
48497,Wise County,Texas,2.7
48499,Wood County,Texas,0.3
48501,Yoakum County,Texas,12.9
48503,Young County,Texas,2.8
48505,Zapata County,Texas,24.1
48507,Zavala County,Texas,10.0
49001,Beaver County,Utah,1.8
49003,Box Elder County,Utah,1.0
49005,Cache County,Utah,1.8
49007,Carbon County,Utah,0.7
49009,Daggett County,Utah,0.0
49011,Davis County,Utah,0.8
49013,Duchesne County,Utah,1.0
49015,Emery County,Utah,0.6
49017,Garfield County,Utah,0.6
49019,Grand County,Utah,2.2
49021,Iron County,Utah,0.7
49023,Juab County,Utah,0.0
49025,Kane County,Utah,0.3
49027,Millard County,Utah,0.9
49029,Morgan County,Utah,0.0
49031,Piute County,Utah,0.0
49033,Rich County,Utah,2.2
49035,Salt Lake County,Utah,3.1
49037,San Juan County,Utah,9.5
49039,Sanpete County,Utah,1.2
49041,Sevier County,Utah,0.8
49043,Summit County,Utah,1.6
49045,Tooele County,Utah,1.0
49047,Uintah County,Utah,0.9
49049,Utah County,Utah,1.8
49051,Wasatch County,Utah,2.7
49053,Washington County,Utah,1.5
49055,Wayne County,Utah,0.2
49057,Weber County,Utah,1.4
50001,Addison County,Vermont,0.8
50003,Bennington County,Vermont,0.1
50005,Caledonia County,Vermont,0.0
50007,Chittenden County,Vermont,1.0
50009,Essex County,Vermont,0.9
50011,Franklin County,Vermont,0.1
50013,Grand Isle County,Vermont,0.5
50015,Lamoille County,Vermont,0.5
50017,Orange County,Vermont,0.2
50019,Orleans County,Vermont,0.7
50021,Rutland County,Vermont,0.6
50023,Washington County,Vermont,0.8
50025,Windham County,Vermont,0.3
50027,Windsor County,Vermont,0.2
51001,Accomack County,Virginia,2.1
51003,Albemarle County,Virginia,2.4
51005,Alleghany County,Virginia,0.3
51007,Amelia County,Virginia,0.0
51009,Amherst County,Virginia,0.2
51011,Appomattox County,Virginia,0.1
51013,Arlington County,Virginia,5.3
51015,Augusta County,Virginia,0.5
51017,Bath County,Virginia,0.0
51019,Bedford County,Virginia,0.5
51021,Bland County,Virginia,0.0
51023,Botetourt County,Virginia,0.1
51025,Brunswick County,Virginia,1.4
51027,Buchanan County,Virginia,0.2
51029,Buckingham County,Virginia,0.6
51031,Campbell County,Virginia,1.4
51033,Caroline County,Virginia,0.8
51035,Carroll County,Virginia,0.4
51036,Charles City County,Virginia,0.2
51037,Charlotte County,Virginia,0.4
51041,Chesterfield County,Virginia,2.4
51043,Clarke County,Virginia,1.2
51045,Craig County,Virginia,0.5
51047,Culpeper County,Virginia,2.1
51049,Cumberland County,Virginia,0.0
51051,Dickenson County,Virginia,0.0
51053,Dinwiddie County,Virginia,1.3
51057,Essex County,Virginia,1.2
51059,Fairfax County,Virginia,6.6
51061,Fauquier County,Virginia,2.0
51063,Floyd County,Virginia,0.1
51065,Fluvanna County,Virginia,0.4
51067,Franklin County,Virginia,0.4
51069,Frederick County,Virginia,1.6
51071,Giles County,Virginia,0.4
51073,Gloucester County,Virginia,0.3
51075,Goochland County,Virginia,0.2
51077,Grayson County,Virginia,0.4
51079,Greene County,Virginia,0.2
51081,Greensville County,Virginia,0.0
51083,Halifax County,Virginia,0.3
51085,Hanover County,Virginia,0.5
51087,Henrico County,Virginia,2.6
51089,Henry County,Virginia,1.0
51091,Highland County,Virginia,0.0
51093,Isle of Wight County,Virginia,0.3
51095,James City County,Virginia,0.9
51097,King and Queen County,Virginia,0.7
51099,King George County,Virginia,0.4
51101,King William County,Virginia,0.7
51103,Lancaster County,Virginia,0.3
51105,Lee County,Virginia,0.0
51107,Loudoun County,Virginia,4.0
51109,Louisa County,Virginia,0.8
51111,Lunenburg County,Virginia,0.2
51113,Madison County,Virginia,0.3
51115,Mathews County,Virginia,0.0
51117,Mecklenburg County,Virginia,0.2
51119,Middlesex County,Virginia,0.0
51121,Montgomery County,Virginia,1.1
51125,Nelson County,Virginia,1.1
51127,New Kent County,Virginia,0.2
51131,Northampton County,Virginia,0.1
51133,Northumberland County,Virginia,0.7
51135,Nottoway County,Virginia,0.6
51137,Orange County,Virginia,0.5
51139,Page County,Virginia,0.0
51141,Patrick County,Virginia,0.2
51143,Pittsylvania County,Virginia,0.7
51145,Powhatan County,Virginia,0.2
51147,Prince Edward County,Virginia,1.2
51149,Prince George County,Virginia,0.7
51153,Prince William County,Virginia,5.7
51155,Pulaski County,Virginia,0.5
51157,Rappahannock County,Virginia,0.0
51159,Richmond County,Virginia,0.1
51161,Roanoke County,Virginia,1.3
51163,Rockbridge County,Virginia,0.0
51165,Rockingham County,Virginia,1.4
51167,Russell County,Virginia,0.0
51169,Scott County,Virginia,0.1
51171,Shenandoah County,Virginia,2.9
51173,Smyth County,Virginia,1.0
51175,Southampton County,Virginia,0.0
51177,Spotsylvania County,Virginia,2.4
51179,Stafford County,Virginia,3.0
51181,Surry County,Virginia,0.0
51183,Sussex County,Virginia,0.1
51185,Tazewell County,Virginia,0.1
51187,Warren County,Virginia,0.5
51191,Washington County,Virginia,0.3
51193,Westmoreland County,Virginia,1.2
51195,Wise County,Virginia,0.0
51197,Wythe County,Virginia,1.1
51199,York County,Virginia,1.5
51510,Alexandria city,Virginia,5.8
51520,Bristol city,Virginia,0.5
51530,Buena Vista city,Virginia,0.0
51540,Charlottesville city,Virginia,2.0
51550,Chesapeake city,Virginia,1.4
51570,Colonial Heights city,Virginia,2.2
51580,Covington city,Virginia,0.7
51590,Danville city,Virginia,1.5
51595,Emporia city,Virginia,2.6
51600,Fairfax city,Virginia,7.4
51610,Falls Church city,Virginia,1.2
51620,Franklin city,Virginia,0.0
51630,Fredericksburg city,Virginia,3.9
51640,Galax city,Virginia,1.1
51650,Hampton city,Virginia,1.0
51660,Harrisonburg city,Virginia,8.1
51670,Hopewell city,Virginia,0.7
51678,Lexington city,Virginia,2.5
51680,Lynchburg city,Virginia,0.9
51683,Manassas city,Virginia,7.3
51685,Manassas Park city,Virginia,5.2
51690,Martinsville city,Virginia,0.7
51700,Newport News city,Virginia,1.5
51710,Norfolk city,Virginia,1.8
51720,Norton city,Virginia,0.0
51730,Petersburg city,Virginia,1.9
51735,Poquoson city,Virginia,1.1
51740,Portsmouth city,Virginia,0.6
51750,Radford city,Virginia,0.5
51760,Richmond city,Virginia,3.1
51770,Roanoke city,Virginia,2.2
51775,Salem city,Virginia,0.5
51790,Staunton city,Virginia,0.9
51800,Suffolk city,Virginia,0.8
51810,Virginia Beach city,Virginia,1.9
51820,Waynesboro city,Virginia,1.9
51830,Williamsburg city,Virginia,1.0
51840,Winchester city,Virginia,3.7
53001,Adams County,Washington,16.3
53003,Asotin County,Washington,0.6
53005,Benton County,Washington,3.3
53007,Chelan County,Washington,5.0
53009,Clallam County,Washington,0.6
53011,Clark County,Washington,2.6
53013,Columbia County,Washington,2.6
53015,Cowlitz County,Washington,1.2
53017,Douglas County,Washington,5.5
53019,Ferry County,Washington,0.6
53021,Franklin County,Washington,9.1
53023,Garfield County,Washington,0.0
53025,Grant County,Washington,7.3
53027,Grays Harbor County,Washington,1.7
53029,Island County,Washington,1.1
53031,Jefferson County,Washington,0.9
53033,King County,Washington,5.8
53035,Kitsap County,Washington,1.1
53037,Kittitas County,Washington,1.2
53039,Klickitat County,Washington,0.3
53041,Lewis County,Washington,1.4
53043,Lincoln County,Washington,0.2
53045,Mason County,Washington,1.7
53047,Okanogan County,Washington,2.2
53049,Pacific County,Washington,1.8
53051,Pend Oreille County,Washington,0.1
53053,Pierce County,Washington,2.8
53055,San Juan County,Washington,0.3
53057,Skagit County,Washington,2.7
53059,Skamania County,Washington,0.8
53061,Snohomish County,Washington,4.3
53063,Spokane County,Washington,1.2
53065,Stevens County,Washington,0.6
53067,Thurston County,Washington,2.1
53069,Wahkiakum County,Washington,0.0
53071,Walla Walla County,Washington,4.2
53073,Whatcom County,Washington,1.3
53075,Whitman County,Washington,2.6
53077,Yakima County,Washington,8.5
54001,Barbour County,West Virginia,0.1
54003,Berkeley County,West Virginia,0.6
54005,Boone County,West Virginia,0.1
54007,Braxton County,West Virginia,0.0
54009,Brooke County,West Virginia,0.4
54011,Cabell County,West Virginia,0.4
54013,Calhoun County,West Virginia,0.0
54015,Clay County,West Virginia,0.0
54017,Doddridge County,West Virginia,0.0
54019,Fayette County,West Virginia,0.0
54021,Gilmer County,West Virginia,0.0
54023,Grant County,West Virginia,0.0
54025,Greenbrier County,West Virginia,0.0
54027,Hampshire County,West Virginia,0.0
54029,Hancock County,West Virginia,0.2
54031,Hardy County,West Virginia,1.0
54033,Harrison County,West Virginia,0.2
54035,Jackson County,West Virginia,0.4
54037,Jefferson County,West Virginia,0.9
54039,Kanawha County,West Virginia,0.3
54041,Lewis County,West Virginia,0.1
54043,Lincoln County,West Virginia,0.0
54045,Logan County,West Virginia,0.0
54047,McDowell County,West Virginia,0.3
54049,Marion County,West Virginia,0.1
54051,Marshall County,West Virginia,0.1
54053,Mason County,West Virginia,0.0
54055,Mercer County,West Virginia,0.3
54057,Mineral County,West Virginia,0.1
54059,Mingo County,West Virginia,0.3
54061,Monongalia County,West Virginia,1.1
54063,Monroe County,West Virginia,0.0
54065,Morgan County,West Virginia,0.0
54067,Nicholas County,West Virginia,0.0
54069,Ohio County,West Virginia,0.8
54071,Pendleton County,West Virginia,0.5
54073,Pleasants County,West Virginia,0.0
